,time,extra_obs,special,type,lat,lon,vmax,mslp,wmo_basin,storm_name,year
1384,2005-09-19 06:00:00,0,,TS,22.6,-73.8,50,999.0,north_atlantic,Rita,2005
1385,2005-09-19 12:00:00,0,,TS,22.8,-74.7,55,997.0,north_atlantic,Rita,2005
1386,2005-09-19 18:00:00,0,,TS,23.1,-75.9,60,994.0,north_atlantic,Rita,2005
1387,2005-09-20 00:00:00,0,,TS,23.3,-77.2,60,992.0,north_atlantic,Rita,2005
1388,2005-09-20 06:00:00,0,,TS,23.5,-78.8,60,990.0,north_atlantic,Rita,2005
1389,2005-09-20 12:00:00,0,,HU,23.7,-80.3,70,985.0,north_atlantic,Rita,2005
1390,2005-09-20 18:00:00,0,,HU,23.9,-81.6,85,975.0,north_atlantic,Rita,2005
1391,2005-09-21 00:00:00,0,,HU,24.1,-82.7,95,967.0,north_atlantic,Rita,2005
1392,2005-09-21 06:00:00,0,,HU,24.2,-84.0,110,955.0,north_atlantic,Rita,2005
1393,2005-09-21 12:00:00,0,,HU,24.2,-85.2,120,941.0,north_atlantic,Rita,2005
1394,2005-09-21 18:00:00,0,,HU,24.3,-86.2,145,920.0,north_atlantic,Rita,2005
1395,2005-09-22 00:00:00,0,,HU,24.5,-86.9,150,897.0,north_atlantic,Rita,2005
1396,2005-09-22 03:00:00,1,I,HU,24.7,-87.3,155,895.0,north_atlantic,Rita,2005
1397,2005-09-22 06:00:00,0,,HU,24.8,-87.6,155,897.0,north_atlantic,Rita,2005
1398,2005-09-22 12:00:00,0,,HU,25.2,-88.3,140,908.0,north_atlantic,Rita,2005
1399,2005-09-22 18:00:00,0,,HU,25.6,-89.1,125,913.0,north_atlantic,Rita,2005
1400,2005-09-23 00:00:00,0,,HU,26.0,-89.9,120,915.0,north_atlantic,Rita,2005
1401,2005-09-23 06:00:00,0,,HU,26.5,-90.7,115,924.0,north_atlantic,Rita,2005
1402,2005-09-23 12:00:00,0,,HU,27.1,-91.5,115,927.0,north_atlantic,Rita,2005
1403,2005-09-23 18:00:00,0,,HU,27.8,-92.3,110,930.0,north_atlantic,Rita,2005
1404,2005-09-24 00:00:00,0,,HU,28.6,-93.0,105,931.0,north_atlantic,Rita,2005
1405,2005-09-24 06:00:00,0,,HU,29.4,-93.6,100,935.0,north_atlantic,Rita,2005
1406,2005-09-24 07:40:00,1,L,HU,29.7,-93.7,100,937.0,north_atlantic,Rita,2005
1407,2005-09-24 12:00:00,0,,HU,30.5,-94.1,65,949.0,north_atlantic,Rita,2005
1408,2005-09-24 18:00:00,0,,TS,31.6,-94.1,45,974.0,north_atlantic,Rita,2005
1409,2005-09-25 00:00:00,0,,TS,32.7,-94.0,35,982.0,north_atlantic,Rita,2005
1410,2005-09-25 06:00:00,0,,TD,33.7,-93.6,30,989.0,north_atlantic,Rita,2005
1411,2005-09-25 12:00:00,0,,TD,34.7,-92.5,25,995.0,north_atlantic,Rita,2005
1412,2005-09-25 18:00:00,0,,TD,35.8,-91.4,25,1000.0,north_atlantic,Rita,2005
1413,2005-09-26 00:00:00,0,,TD,37.0,-90.1,20,1003.0,north_atlantic,Rita,2005
1414,2005-09-26 06:00:00,0,,LO,39.5,-88.0,20,1006.0,north_atlantic,Rita,2005
1415,2005-10-15 18:00:00,0,,TD,17.6,-78.5,25,1004.0,north_atlantic,Wilma,2005
1416,2005-10-16 00:00:00,0,,TD,17.6,-78.8,25,1004.0,north_atlantic,Wilma,2005
1417,2005-10-16 06:00:00,0,,TD,17.5,-79.0,30,1003.0,north_atlantic,Wilma,2005
1418,2005-10-16 12:00:00,0,,TD,17.5,-79.2,30,1003.0,north_atlantic,Wilma,2005
1419,2005-10-16 18:00:00,0,,TD,17.5,-79.4,30,1002.0,north_atlantic,Wilma,2005
1420,2005-10-17 00:00:00,0,,TD,17.4,-79.6,30,1001.0,north_atlantic,Wilma,2005
1421,2005-10-17 06:00:00,0,,TS,16.9,-79.6,35,1000.0,north_atlantic,Wilma,2005
1422,2005-10-17 12:00:00,0,,TS,16.3,-79.7,40,999.0,north_atlantic,Wilma,2005
1423,2005-10-17 18:00:00,0,,TS,16.0,-79.8,45,997.0,north_atlantic,Wilma,2005
1424,2005-10-18 00:00:00,0,,TS,15.8,-79.9,55,988.0,north_atlantic,Wilma,2005
1425,2005-10-18 06:00:00,0,,TS,15.7,-79.9,60,982.0,north_atlantic,Wilma,2005
1426,2005-10-18 12:00:00,0,,HU,16.2,-80.3,65,979.0,north_atlantic,Wilma,2005
1427,2005-10-18 18:00:00,0,,HU,16.6,-81.1,75,975.0,north_atlantic,Wilma,2005
1428,2005-10-19 00:00:00,0,,HU,16.6,-81.8,130,946.0,north_atlantic,Wilma,2005
1429,2005-10-19 06:00:00,0,,HU,17.0,-82.2,150,892.0,north_atlantic,Wilma,2005
1430,2005-10-19 12:00:00,0,,HU,17.3,-82.8,160,882.0,north_atlantic,Wilma,2005
1431,2005-10-19 18:00:00,0,,HU,17.4,-83.4,140,892.0,north_atlantic,Wilma,2005
1432,2005-10-20 00:00:00,0,,HU,17.9,-84.0,135,892.0,north_atlantic,Wilma,2005
1433,2005-10-20 06:00:00,0,,HU,18.1,-84.7,130,901.0,north_atlantic,Wilma,2005
1434,2005-10-20 12:00:00,0,,HU,18.3,-85.2,130,910.0,north_atlantic,Wilma,2005
1435,2005-10-20 18:00:00,0,,HU,18.6,-85.5,130,917.0,north_atlantic,Wilma,2005
1436,2005-10-21 00:00:00,0,,HU,19.1,-85.8,130,924.0,north_atlantic,Wilma,2005
1437,2005-10-21 06:00:00,0,,HU,19.5,-86.1,130,930.0,north_atlantic,Wilma,2005
1438,2005-10-21 12:00:00,0,,HU,20.1,-86.4,125,929.0,north_atlantic,Wilma,2005
1439,2005-10-21 18:00:00,0,,HU,20.3,-86.7,120,926.0,north_atlantic,Wilma,2005
1440,2005-10-21 21:45:00,1,L,HU,20.6,-86.8,130,927.0,north_atlantic,Wilma,2005
1441,2005-10-22 00:00:00,0,,HU,20.6,-86.8,120,930.0,north_atlantic,Wilma,2005
1442,2005-10-22 03:30:00,1,L,HU,20.8,-86.9,115,933.0,north_atlantic,Wilma,2005
1443,2005-10-22 06:00:00,0,,HU,20.8,-87.0,110,935.0,north_atlantic,Wilma,2005
1444,2005-10-22 12:00:00,0,,HU,21.0,-87.1,100,947.0,north_atlantic,Wilma,2005
1445,2005-10-22 18:00:00,0,,HU,21.3,-87.1,85,958.0,north_atlantic,Wilma,2005
1446,2005-10-23 00:00:00,0,,HU,21.6,-87.0,85,960.0,north_atlantic,Wilma,2005
1447,2005-10-23 06:00:00,0,,HU,21.8,-86.8,85,962.0,north_atlantic,Wilma,2005
1448,2005-10-23 12:00:00,0,,HU,22.4,-86.1,85,961.0,north_atlantic,Wilma,2005
1449,2005-10-23 18:00:00,0,,HU,23.1,-85.4,90,963.0,north_atlantic,Wilma,2005
1450,2005-10-24 00:00:00,0,,HU,24.0,-84.3,95,958.0,north_atlantic,Wilma,2005
1451,2005-10-24 06:00:00,0,,HU,25.0,-83.1,110,953.0,north_atlantic,Wilma,2005
1452,2005-10-24 10:30:00,1,L,HU,25.9,-81.7,105,950.0,north_atlantic,Wilma,2005
1453,2005-10-24 12:00:00,0,,HU,26.2,-81.0,95,950.0,north_atlantic,Wilma,2005
1454,2005-10-24 18:00:00,0,,HU,28.0,-78.8,105,955.0,north_atlantic,Wilma,2005
1455,2005-10-25 00:00:00,0,,HU,30.1,-76.0,110,955.0,north_atlantic,Wilma,2005
1456,2005-10-25 06:00:00,0,,HU,33.3,-72.0,100,963.0,north_atlantic,Wilma,2005
1457,2005-10-25 12:00:00,0,,HU,36.8,-67.9,90,970.0,north_atlantic,Wilma,2005
1458,2005-10-25 18:00:00,0,,HU,40.5,-63.5,75,976.0,north_atlantic,Wilma,2005
1459,2005-10-26 00:00:00,0,,EX,42.5,-60.0,60,978.0,north_atlantic,Wilma,2005
1460,2005-10-26 06:00:00,0,,EX,44.0,-57.5,55,982.0,north_atlantic,Wilma,2005
1461,2005-10-26 12:00:00,0,,EX,45.0,-55.0,50,986.0,north_atlantic,Wilma,2005
1462,2005-10-26 18:00:00,0,,EX,45.5,-52.0,40,990.0,north_atlantic,Wilma,2005
1463,2008-07-20 12:00:00,0,,TS,17.8,-83.6,40,1008.0,north_atlantic,Dolly,2008
1464,2008-07-20 18:00:00,0,,TS,18.6,-84.6,40,1008.0,north_atlantic,Dolly,2008
1465,2008-07-21 00:00:00,0,,TS,19.8,-85.8,45,1007.0,north_atlantic,Dolly,2008
1466,2008-07-21 05:30:00,1,L,TS,20.8,-87.0,45,1007.0,north_atlantic,Dolly,2008
1467,2008-07-21 06:00:00,0,,TS,20.9,-87.2,45,1007.0,north_atlantic,Dolly,2008
1468,2008-07-21 12:00:00,0,,TS,21.8,-88.8,45,1005.0,north_atlantic,Dolly,2008
1469,2008-07-21 18:00:00,0,,TS,22.8,-90.4,45,1005.0,north_atlantic,Dolly,2008
1470,2008-07-22 00:00:00,0,,TS,23.0,-92.0,45,1000.0,north_atlantic,Dolly,2008
1471,2008-07-22 06:00:00,0,,TS,23.2,-93.3,45,999.0,north_atlantic,Dolly,2008
1472,2008-07-22 12:00:00,0,,TS,23.7,-94.1,55,993.0,north_atlantic,Dolly,2008
1473,2008-07-22 18:00:00,0,,TS,24.3,-94.9,60,990.0,north_atlantic,Dolly,2008
1474,2008-07-23 00:00:00,0,,HU,24.9,-95.7,65,982.0,north_atlantic,Dolly,2008
1475,2008-07-23 06:00:00,0,,HU,25.4,-96.2,70,982.0,north_atlantic,Dolly,2008
1476,2008-07-23 12:00:00,0,,HU,25.9,-96.7,85,967.0,north_atlantic,Dolly,2008
1477,2008-07-23 14:00:00,1,I,HU,26.0,-96.8,85,963.0,north_atlantic,Dolly,2008
1478,2008-07-23 18:00:00,0,,HU,26.4,-97.2,75,967.0,north_atlantic,Dolly,2008
1479,2008-07-23 18:20:00,1,L,HU,26.4,-97.2,75,967.0,north_atlantic,Dolly,2008
1480,2008-07-23 20:00:00,1,L,HU,26.4,-97.4,70,967.0,north_atlantic,Dolly,2008
1481,2008-07-24 00:00:00,0,,HU,26.5,-97.8,65,976.0,north_atlantic,Dolly,2008
1482,2008-07-24 06:00:00,0,,TS,26.7,-98.3,55,986.0,north_atlantic,Dolly,2008
1483,2008-07-24 12:00:00,0,,TS,27.2,-98.9,45,992.0,north_atlantic,Dolly,2008
1484,2008-07-24 18:00:00,0,,TS,27.9,-100.0,35,995.0,north_atlantic,Dolly,2008
1485,2008-07-25 00:00:00,0,,TD,28.3,-101.4,25,1000.0,north_atlantic,Dolly,2008
1486,2008-07-25 06:00:00,0,,TD,28.5,-102.7,25,1004.0,north_atlantic,Dolly,2008
1487,2008-07-25 12:00:00,0,,TD,28.8,-104.0,25,1008.0,north_atlantic,Dolly,2008
1488,2008-07-25 18:00:00,0,,TD,29.4,-105.0,25,1009.0,north_atlantic,Dolly,2008
1489,2008-07-26 00:00:00,0,,LO,30.0,-105.7,20,1012.0,north_atlantic,Dolly,2008
1490,2008-07-26 06:00:00,0,,LO,30.5,-106.0,20,1011.0,north_atlantic,Dolly,2008
1491,2008-07-26 12:00:00,0,,LO,31.0,-106.3,20,1010.0,north_atlantic,Dolly,2008
1492,2008-07-26 18:00:00,0,,LO,31.9,-106.7,20,1014.0,north_atlantic,Dolly,2008
1493,2008-07-27 00:00:00,0,,LO,32.9,-106.3,20,1016.0,north_atlantic,Dolly,2008
1494,2008-08-25 00:00:00,0,,TD,13.5,-67.4,25,1008.0,north_atlantic,Gustav,2008
1495,2008-08-25 06:00:00,0,,TD,14.4,-68.5,30,1005.0,north_atlantic,Gustav,2008
1496,2008-08-25 12:00:00,0,,TS,15.1,-69.6,35,1002.0,north_atlantic,Gustav,2008
1497,2008-08-25 18:00:00,0,,TS,15.8,-70.5,50,996.0,north_atlantic,Gustav,2008
1498,2008-08-26 00:00:00,0,,TS,16.4,-71.2,60,991.0,north_atlantic,Gustav,2008
1499,2008-08-26 06:00:00,0,,HU,16.9,-71.7,75,986.0,north_atlantic,Gustav,2008
1500,2008-08-26 12:00:00,0,,HU,17.5,-72.1,80,981.0,north_atlantic,Gustav,2008
1501,2008-08-26 18:00:00,0,L,HU,18.1,-72.8,70,992.0,north_atlantic,Gustav,2008
1502,2008-08-27 00:00:00,0,,TS,18.4,-73.1,50,995.0,north_atlantic,Gustav,2008
1503,2008-08-27 06:00:00,0,,TS,18.6,-73.4,45,999.0,north_atlantic,Gustav,2008
1504,2008-08-27 12:00:00,0,,TS,18.7,-73.7,45,998.0,north_atlantic,Gustav,2008
1505,2008-08-27 18:00:00,0,,TS,18.9,-74.0,45,999.0,north_atlantic,Gustav,2008
1506,2008-08-28 00:00:00,0,,TS,18.8,-75.1,40,999.0,north_atlantic,Gustav,2008
1507,2008-08-28 06:00:00,0,,TS,18.1,-75.4,45,995.0,north_atlantic,Gustav,2008
1508,2008-08-28 12:00:00,0,,TS,17.9,-75.7,60,984.0,north_atlantic,Gustav,2008
1509,2008-08-28 18:00:00,0,L,TS,18.0,-76.2,60,984.0,north_atlantic,Gustav,2008
1510,2008-08-29 00:00:00,0,,TS,17.8,-77.0,60,987.0,north_atlantic,Gustav,2008
1511,2008-08-29 02:00:00,1,L,TS,17.9,-77.2,60,987.0,north_atlantic,Gustav,2008
1512,2008-08-29 06:00:00,0,,TS,18.0,-77.7,55,990.0,north_atlantic,Gustav,2008
1513,2008-08-29 12:00:00,0,,TS,18.3,-78.4,50,989.0,north_atlantic,Gustav,2008
1514,2008-08-29 18:00:00,0,,HU,18.8,-79.2,65,984.0,north_atlantic,Gustav,2008
1515,2008-08-30 00:00:00,0,,HU,19.2,-80.0,75,975.0,north_atlantic,Gustav,2008
1516,2008-08-30 06:00:00,0,,HU,19.7,-80.8,85,968.0,north_atlantic,Gustav,2008
1517,2008-08-30 12:00:00,0,,HU,20.7,-81.6,110,955.0,north_atlantic,Gustav,2008
1518,2008-08-30 18:00:00,0,L,HU,21.6,-82.5,125,943.0,north_atlantic,Gustav,2008
1519,2008-08-30 22:00:00,1,L,HU,22.4,-83.1,135,941.0,north_atlantic,Gustav,2008
1520,2008-08-31 00:00:00,0,,HU,22.7,-83.5,120,950.0,north_atlantic,Gustav,2008
1521,2008-08-31 06:00:00,0,,HU,23.6,-84.4,105,960.0,north_atlantic,Gustav,2008
1522,2008-08-31 12:00:00,0,,HU,24.8,-85.5,100,961.0,north_atlantic,Gustav,2008
1523,2008-08-31 18:00:00,0,,HU,25.9,-86.7,95,960.0,north_atlantic,Gustav,2008
1524,2008-09-01 00:00:00,0,,HU,26.9,-87.7,95,953.0,north_atlantic,Gustav,2008
1525,2008-09-01 06:00:00,0,,HU,27.9,-89.0,95,954.0,north_atlantic,Gustav,2008
1526,2008-09-01 12:00:00,0,,HU,28.8,-90.3,95,955.0,north_atlantic,Gustav,2008
1527,2008-09-01 15:00:00,1,L,HU,29.2,-90.7,90,954.0,north_atlantic,Gustav,2008
1528,2008-09-01 18:00:00,0,,HU,29.8,-91.4,85,958.0,north_atlantic,Gustav,2008
1529,2008-09-02 00:00:00,0,,TS,30.7,-92.3,60,971.0,north_atlantic,Gustav,2008
1530,2008-09-02 06:00:00,0,,TS,31.4,-93.1,40,981.0,north_atlantic,Gustav,2008
1531,2008-09-02 12:00:00,0,,TD,32.1,-93.5,30,989.0,north_atlantic,Gustav,2008
1532,2008-09-02 18:00:00,0,,TD,32.7,-93.9,20,993.0,north_atlantic,Gustav,2008
1533,2008-09-03 00:00:00,0,,TD,33.2,-93.9,20,995.0,north_atlantic,Gustav,2008
1534,2008-09-03 06:00:00,0,,TD,33.7,-94.3,20,997.0,north_atlantic,Gustav,2008
1535,2008-09-03 12:00:00,0,,TD,33.8,-94.4,20,997.0,north_atlantic,Gustav,2008
1536,2008-09-03 18:00:00,0,,TD,34.0,-94.4,20,998.0,north_atlantic,Gustav,2008
1537,2008-09-04 00:00:00,0,,TD,34.3,-94.1,15,998.0,north_atlantic,Gustav,2008
1538,2008-09-04 06:00:00,0,,TD,34.8,-93.4,15,999.0,north_atlantic,Gustav,2008
1539,2008-09-04 12:00:00,0,,EX,36.2,-92.3,15,1000.0,north_atlantic,Gustav,2008
1540,2008-09-04 18:00:00,0,,EX,38.5,-90.7,20,1000.0,north_atlantic,Gustav,2008
1541,2008-09-05 00:00:00,0,,EX,40.2,-88.7,20,1002.0,north_atlantic,Gustav,2008
1542,2008-09-05 06:00:00,0,,EX,42.2,-86.5,20,1002.0,north_atlantic,Gustav,2008
1543,2008-09-05 12:00:00,0,,EX,43.7,-83.8,20,1004.0,north_atlantic,Gustav,2008
1544,2008-09-01 06:00:00,0,,TD,17.2,-37.0,30,1006.0,north_atlantic,Ike,2008
1545,2008-09-01 12:00:00,0,,TS,17.3,-38.4,35,1005.0,north_atlantic,Ike,2008
1546,2008-09-01 18:00:00,0,,TS,17.5,-39.9,45,1003.0,north_atlantic,Ike,2008
1547,2008-09-02 00:00:00,0,,TS,17.8,-41.3,45,1002.0,north_atlantic,Ike,2008
1548,2008-09-02 06:00:00,0,,TS,18.2,-42.8,45,1000.0,north_atlantic,Ike,2008
1549,2008-09-02 12:00:00,0,,TS,18.7,-44.3,50,999.0,north_atlantic,Ike,2008
1550,2008-09-02 18:00:00,0,,TS,19.3,-45.8,55,996.0,north_atlantic,Ike,2008
1551,2008-09-03 00:00:00,0,,TS,19.8,-47.3,55,994.0,north_atlantic,Ike,2008
1552,2008-09-03 06:00:00,0,,TS,20.2,-48.8,55,992.0,north_atlantic,Ike,2008
1553,2008-09-03 12:00:00,0,,TS,20.6,-50.3,60,989.0,north_atlantic,Ike,2008
1554,2008-09-03 18:00:00,0,,HU,21.1,-51.9,75,979.0,north_atlantic,Ike,2008
1555,2008-09-04 00:00:00,0,,HU,21.8,-53.5,105,956.0,north_atlantic,Ike,2008
1556,2008-09-04 06:00:00,0,,HU,22.4,-55.0,125,935.0,north_atlantic,Ike,2008
1557,2008-09-04 12:00:00,0,,HU,23.0,-56.4,120,937.0,north_atlantic,Ike,2008
1558,2008-09-04 18:00:00,0,,HU,23.4,-57.7,115,940.0,north_atlantic,Ike,2008
1559,2008-09-05 00:00:00,0,,HU,23.6,-59.0,115,944.0,north_atlantic,Ike,2008
1560,2008-09-05 06:00:00,0,,HU,23.6,-60.4,115,949.0,north_atlantic,Ike,2008
1561,2008-09-05 12:00:00,0,,HU,23.5,-61.9,105,954.0,north_atlantic,Ike,2008
1562,2008-09-05 18:00:00,0,,HU,23.2,-63.4,100,959.0,north_atlantic,Ike,2008
1563,2008-09-06 00:00:00,0,,HU,22.8,-64.9,100,962.0,north_atlantic,Ike,2008
1564,2008-09-06 06:00:00,0,,HU,22.4,-66.3,100,964.0,north_atlantic,Ike,2008
1565,2008-09-06 12:00:00,0,,HU,21.9,-67.7,95,965.0,north_atlantic,Ike,2008
1566,2008-09-06 18:00:00,0,,HU,21.5,-69.0,115,950.0,north_atlantic,Ike,2008
1567,2008-09-07 00:00:00,0,,HU,21.2,-70.3,115,947.0,north_atlantic,Ike,2008
1568,2008-09-07 06:00:00,0,,HU,21.1,-71.6,115,947.0,north_atlantic,Ike,2008
1569,2008-09-07 12:00:00,0,,HU,21.0,-72.8,110,947.0,north_atlantic,Ike,2008
1570,2008-09-07 13:00:00,1,L,HU,21.0,-73.2,110,947.0,north_atlantic,Ike,2008
1571,2008-09-07 18:00:00,0,,HU,21.0,-74.0,105,946.0,north_atlantic,Ike,2008
1572,2008-09-08 00:00:00,0,,HU,21.1,-75.2,115,945.0,north_atlantic,Ike,2008
1573,2008-09-08 02:00:00,1,L,HU,21.1,-75.7,115,945.0,north_atlantic,Ike,2008
1574,2008-09-08 06:00:00,0,,HU,21.1,-76.5,100,950.0,north_atlantic,Ike,2008
1575,2008-09-08 12:00:00,0,,HU,21.1,-77.8,85,960.0,north_atlantic,Ike,2008
1576,2008-09-08 18:00:00,0,,HU,21.2,-79.1,75,964.0,north_atlantic,Ike,2008
1577,2008-09-09 00:00:00,0,,HU,21.5,-80.3,70,965.0,north_atlantic,Ike,2008
1578,2008-09-09 06:00:00,0,,HU,22.0,-81.4,70,965.0,north_atlantic,Ike,2008
1579,2008-09-09 12:00:00,0,,HU,22.4,-82.4,70,965.0,north_atlantic,Ike,2008
1580,2008-09-09 14:00:00,1,L,HU,22.6,-82.9,70,965.0,north_atlantic,Ike,2008
1581,2008-09-09 18:00:00,0,,HU,22.7,-83.3,65,966.0,north_atlantic,Ike,2008
1582,2008-09-10 00:00:00,0,,HU,23.1,-84.0,65,968.0,north_atlantic,Ike,2008
1583,2008-09-10 06:00:00,0,,HU,23.4,-84.6,70,964.0,north_atlantic,Ike,2008
1584,2008-09-10 12:00:00,0,,HU,23.8,-85.2,80,959.0,north_atlantic,Ike,2008
1585,2008-09-10 18:00:00,0,,HU,24.2,-85.8,85,958.0,north_atlantic,Ike,2008
1586,2008-09-11 00:00:00,0,,HU,24.7,-86.4,85,944.0,north_atlantic,Ike,2008
1587,2008-09-11 06:00:00,0,,HU,25.1,-87.1,85,945.0,north_atlantic,Ike,2008
1588,2008-09-11 12:00:00,0,,HU,25.5,-88.0,85,946.0,north_atlantic,Ike,2008
1589,2008-09-11 18:00:00,0,,HU,25.8,-88.9,85,952.0,north_atlantic,Ike,2008
1590,2008-09-12 00:00:00,0,,HU,26.1,-90.0,85,954.0,north_atlantic,Ike,2008
1591,2008-09-12 06:00:00,0,,HU,26.4,-91.1,90,954.0,north_atlantic,Ike,2008
1592,2008-09-12 12:00:00,0,,HU,26.9,-92.2,95,954.0,north_atlantic,Ike,2008
1593,2008-09-12 18:00:00,0,,HU,27.5,-93.2,95,954.0,north_atlantic,Ike,2008
1594,2008-09-13 00:00:00,0,,HU,28.3,-94.0,95,952.0,north_atlantic,Ike,2008
1595,2008-09-13 06:00:00,0,,HU,29.1,-94.6,95,951.0,north_atlantic,Ike,2008
1596,2008-09-13 07:00:00,1,L,HU,29.3,-94.7,95,950.0,north_atlantic,Ike,2008
1597,2008-09-13 12:00:00,0,,HU,30.3,-95.2,85,959.0,north_atlantic,Ike,2008
1598,2008-09-13 18:00:00,0,,TS,31.7,-95.3,50,974.0,north_atlantic,Ike,2008
1599,2008-09-14 00:00:00,0,,TS,33.5,-94.9,35,980.0,north_atlantic,Ike,2008
1600,2008-09-14 06:00:00,0,,TS,35.5,-93.7,35,985.0,north_atlantic,Ike,2008
1601,2008-09-14 12:00:00,0,,EX,37.6,-91.0,40,987.0,north_atlantic,Ike,2008
1602,2008-09-14 18:00:00,0,,EX,40.3,-87.2,50,988.0,north_atlantic,Ike,2008
1603,2008-09-15 00:00:00,0,,EX,43.3,-81.5,50,988.0,north_atlantic,Ike,2008
1604,2008-09-15 06:00:00,0,,EX,45.8,-75.3,40,986.0,north_atlantic,Ike,2008
1605,2008-09-15 12:00:00,0,,EX,47.2,-71.1,35,986.0,north_atlantic,Ike,2008
1606,2011-08-21 00:00:00,0,,TS,15.0,-59.0,45,1006.0,north_atlantic,Irene,2011
1607,2011-08-21 06:00:00,0,,TS,16.0,-60.6,45,1006.0,north_atlantic,Irene,2011
1608,2011-08-21 12:00:00,0,,TS,16.8,-62.2,45,1005.0,north_atlantic,Irene,2011
1609,2011-08-21 18:00:00,0,,TS,17.5,-63.7,50,999.0,north_atlantic,Irene,2011
1610,2011-08-21 23:00:00,1,L,TS,17.8,-64.6,60,993.0,north_atlantic,Irene,2011
1611,2011-08-22 00:00:00,0,,TS,17.9,-65.0,60,993.0,north_atlantic,Irene,2011
1612,2011-08-22 05:25:00,1,L,TS,18.1,-65.8,60,990.0,north_atlantic,Irene,2011
1613,2011-08-22 06:00:00,0,,HU,18.2,-65.9,65,990.0,north_atlantic,Irene,2011
1614,2011-08-22 12:00:00,0,,HU,18.9,-67.0,70,989.0,north_atlantic,Irene,2011
1615,2011-08-22 18:00:00,0,,HU,19.3,-68.0,75,988.0,north_atlantic,Irene,2011
1616,2011-08-23 00:00:00,0,,HU,19.7,-68.8,80,981.0,north_atlantic,Irene,2011
1617,2011-08-23 06:00:00,0,,HU,20.1,-69.7,80,978.0,north_atlantic,Irene,2011
1618,2011-08-23 12:00:00,0,,HU,20.4,-70.6,80,978.0,north_atlantic,Irene,2011
1619,2011-08-23 18:00:00,0,,HU,20.7,-71.2,80,977.0,north_atlantic,Irene,2011
1620,2011-08-24 00:00:00,0,,HU,21.0,-71.9,80,969.0,north_atlantic,Irene,2011
1621,2011-08-24 06:00:00,0,,HU,21.3,-72.5,95,965.0,north_atlantic,Irene,2011
1622,2011-08-24 12:00:00,0,,HU,21.9,-73.3,105,957.0,north_atlantic,Irene,2011
1623,2011-08-24 16:00:00,1,L,HU,22.4,-74.0,100,955.0,north_atlantic,Irene,2011
1624,2011-08-24 18:00:00,0,,HU,22.7,-74.3,100,954.0,north_atlantic,Irene,2011
1625,2011-08-25 00:00:00,0,L,HU,23.5,-75.1,95,952.0,north_atlantic,Irene,2011
1626,2011-08-25 06:00:00,0,,HU,24.1,-75.9,95,950.0,north_atlantic,Irene,2011
1627,2011-08-25 09:00:00,1,L,HU,24.7,-76.2,90,950.0,north_atlantic,Irene,2011
1628,2011-08-25 12:00:00,0,,HU,25.4,-76.6,90,950.0,north_atlantic,Irene,2011
1629,2011-08-25 18:00:00,0,L,HU,26.5,-77.2,90,950.0,north_atlantic,Irene,2011
1630,2011-08-26 00:00:00,0,,HU,27.7,-77.3,90,946.0,north_atlantic,Irene,2011
1631,2011-08-26 06:00:00,0,,HU,28.8,-77.3,90,942.0,north_atlantic,Irene,2011
1632,2011-08-26 12:00:00,0,,HU,30.0,-77.4,85,947.0,north_atlantic,Irene,2011
1633,2011-08-26 18:00:00,0,,HU,31.1,-77.5,80,950.0,north_atlantic,Irene,2011
1634,2011-08-27 00:00:00,0,,HU,32.1,-77.1,75,952.0,north_atlantic,Irene,2011
1635,2011-08-27 06:00:00,0,,HU,33.4,-76.8,75,952.0,north_atlantic,Irene,2011
1636,2011-08-27 12:00:00,0,L,HU,34.7,-76.6,75,952.0,north_atlantic,Irene,2011
1637,2011-08-27 18:00:00,0,,HU,35.5,-76.3,65,950.0,north_atlantic,Irene,2011
1638,2011-08-28 00:00:00,0,,HU,36.7,-75.7,65,951.0,north_atlantic,Irene,2011
1639,2011-08-28 06:00:00,0,,HU,38.1,-75.0,65,958.0,north_atlantic,Irene,2011
1640,2011-08-28 09:35:00,1,L,TS,39.4,-74.4,60,959.0,north_atlantic,Irene,2011
1641,2011-08-28 12:00:00,0,,TS,40.3,-74.1,55,963.0,north_atlantic,Irene,2011
1642,2011-08-28 13:00:00,1,L,TS,40.6,-74.0,55,965.0,north_atlantic,Irene,2011
1643,2011-08-28 18:00:00,0,,TS,42.5,-73.1,50,970.0,north_atlantic,Irene,2011
1644,2011-08-29 00:00:00,0,,EX,44.2,-72.1,45,979.0,north_atlantic,Irene,2011
1645,2011-08-29 06:00:00,0,,EX,46.5,-69.5,40,983.0,north_atlantic,Irene,2011
1646,2011-08-29 12:00:00,0,,EX,49.1,-66.7,40,985.0,north_atlantic,Irene,2011
1647,2011-08-29 18:00:00,0,,EX,51.3,-63.8,40,987.0,north_atlantic,Irene,2011
1648,2011-08-30 00:00:00,0,,EX,53.0,-60.0,40,991.0,north_atlantic,Irene,2011
1649,2011-09-02 00:00:00,0,,TD,26.6,-91.4,30,1007.0,north_atlantic,Lee,2011
1650,2011-09-02 06:00:00,0,,TD,26.9,-91.4,30,1006.0,north_atlantic,Lee,2011
1651,2011-09-02 12:00:00,0,,TS,27.2,-91.4,35,1005.0,north_atlantic,Lee,2011
1652,2011-09-02 18:00:00,0,,TS,27.5,-91.4,40,1003.0,north_atlantic,Lee,2011
